order_id,order_date,order_month,customer_id,product_id,quantity,unit_price,discount,gross_sales,net_sales,channel,payment_id,payment_method,payment_status,paid_at,is_paid,price_imputed,source_file
ORD000415,2026-02-15 12:42:00,2026-02,C0007,P037,4,24605.0,0.0,98420.0,98420.0,Marketplace,PAY000415,Credit Card,PAID,2026-02-15 13:09:00,True,False,orders_2026_02.csv
ORD000416,2026-02-06 05:45:00,2026-02,C0109,P023,2,299.0,0.0,598.0,598.0,Mobile App,PAY000416,Bank Transfer,PAID,2026-02-06 07:35:00,True,False,orders_2026_02.csv
ORD000417,2026-02-26 00:25:00,2026-02,C0075,P013,1,474.05,0.0,474.05,474.05,Web,PAY000417,Credit Card,FAILED,2026-02-26 00:38:00,False,False,orders_2026_02.csv
ORD000418,2026-02-26 17:39:00,2026-02,C0097,P018,2,3790.5,0.05,7581.0,7201.95,Marketplace,PAY000418,Credit Card,PAID,2026-02-26 19:56:00,True,False,orders_2026_02.csv
ORD000419,2026-02-12 23:28:00,2026-02,C0015,P002,1,1341.0,0.1,1341.0,1206.9,Marketplace,PAY000419,Bank Transfer,PAID,2026-02-13 02:09:00,True,False,orders_2026_02.csv
ORD000420,2026-02-09 09:44:00,2026-02,C0056,P021,1,23310.0,0.1,23310.0,20979.0,Mobile App,PAY000420,Bank Transfer,PAID,2026-02-09 12:05:00,True,False,orders_2026_02.csv
ORD000421,2026-02-14 04:43:00,2026-02,C0160,P023,3,284.05,0.1,852.15,766.94,Marketplace,PAY000421,Bank Transfer,PAID,2026-02-14 06:37:00,True,False,orders_2026_02.csv
ORD000422,2026-02-27 13:36:00,2026-02,C0160,P001,3,299.0,0.0,897.0,897.0,Mobile App,PAY000422,PromptPay,PAID,2026-02-27 16:23:00,True,False,orders_2026_02.csv
ORD000423,2026-02-04 18:44:00,2026-02,C0047,P027,4,24605.0,0.0,98420.0,98420.0,Web,PAY000423,Bank Transfer,PAID,2026-02-04 21:21:00,True,False,orders_2026_02.csv
ORD000424,2026-02-19 22:35:00,2026-02,C0002,P007,1,24605.0,0.05,24605.0,23374.75,Web,PAY000424,Credit Card,PAID,2026-02-19 22:53:00,True,False,orders_2026_02.csv
ORD000425,2026-02-17 18:53:00,2026-02,C0145,P003,2,25900.0,0.0,51800.0,51800.0,Web,PAY000425,PromptPay,PAID,2026-02-17 21:34:00,True,False,orders_2026_02.csv
ORD000426,2026-02-25 09:55:00,2026-02,C0043,P027,4,25900.0,0.0,103600.0,103600.0,Web,PAY000426,Credit Card,PAID,2026-02-25 11:08:00,True,False,orders_2026_02.csv
ORD000427,2026-02-24 02:11:00,2026-02,C0137,P027,1,23310.0,0.0,23310.0,23310.0,Mobile App,PAY000427,PromptPay,FAILED,2026-02-24 05:08:00,False,False,orders_2026_02.csv
ORD000428,2026-02-01 09:32:00,2026-02,C0036,P032,2,27195.0,0.0,54390.0,54390.0,Mobile App,PAY000428,Bank Transfer,PAID,2026-02-01 11:02:00,True,False,orders_2026_02.csv
ORD000429,2026-02-02 17:59:00,2026-02,C0036,P004,3,1490.0,0.0,4470.0,4470.0,Web,PAY000429,PromptPay,PAID,2026-02-02 20:32:00,True,False,orders_2026_02.csv
ORD000430,2026-02-19 16:43:00,2026-02,C0112,P037,4,25900.0,0.1,103600.0,93240.0,Mobile App,PAY000430,Bank Transfer,FAILED,2026-02-19 17:12:00,False,False,orders_2026_02.csv
ORD000431,2026-02-05 17:40:00,2026-02,C0017,P019,1,3790.5,0.1,3790.5,3411.45,Marketplace,PAY000431,Credit Card,PAID,2026-02-05 18:01:00,True,False,orders_2026_02.csv
ORD000432,2026-02-04 04:23:00,2026-02,C0119,P025,4,25900.0,0.0,103600.0,103600.0,Marketplace,PAY000432,PromptPay,PAID,2026-02-04 06:56:00,True,False,orders_2026_02.csv
ORD000433,2026-02-11 22:26:00,2026-02,C0043,P009,2,284.05,0.05,568.1,539.7,Mobile App,PAY000433,Bank Transfer,PAID,2026-02-11 23:59:00,True,False,orders_2026_02.csv
ORD000434,2026-02-23 16:44:00,2026-02,C0114,P025,1,25900.0,0.1,25900.0,23310.0,Mobile App,PAY000434,Bank Transfer,PAID,2026-02-23 19:04:00,True,False,orders_2026_02.csv
ORD000435,2026-02-13 04:16:00,2026-02,C0130,P010,2,891.0,0.05,1782.0,1692.9,Mobile App,PAY000435,PromptPay,PAID,2026-02-13 06:40:00,True,False,orders_2026_02.csv
ORD000436,2026-02-20 09:07:00,2026-02,C0154,P009,1,299.0,0.1,299.0,269.1,Marketplace,PAY000436,Bank Transfer,REFUNDED,2026-02-20 11:55:00,False,False,orders_2026_02.csv
ORD000437,2026-02-24 08:52:00,2026-02,C0059,P014,2,990.0,0.0,1980.0,1980.0,Web,PAY000437,PromptPay,PAID,2026-02-24 11:51:00,True,False,orders_2026_02.csv
ORD000438,2026-02-03 17:34:00,2026-02,C0106,P035,4,27195.0,0.0,108780.0,108780.0,Mobile App,PAY000438,Credit Card,REFUNDED,2026-02-03 19:53:00,False,False,orders_2026_02.csv
ORD000439,2026-02-20 02:29:00,2026-02,C0112,P002,3,1564.5,0.0,4693.5,4693.5,Mobile App,PAY000439,Credit Card,PAID,2026-02-20 05:19:00,True,False,orders_2026_02.csv
ORD000440,2026-02-22 17:06:00,2026-02,C0063,P008,2,449.1,0.0,898.2,898.2,Web,PAY000440,Credit Card,PAID,2026-02-22 18:29:00,True,False,orders_2026_02.csv
ORD000441,2026-02-22 07:08:00,2026-02,C0032,P024,1,299.0,0.0,299.0,299.0,Mobile App,PAY000441,Bank Transfer,PAID,2026-02-22 07:12:00,True,False,orders_2026_02.csv
ORD000442,2026-02-23 13:16:00,2026-02,C0105,P010,1,1039.5,0.1,1039.5,935.55,Marketplace,PAY000442,PromptPay,PAID,2026-02-23 14:37:00,True,False,orders_2026_02.csv
ORD000443,2026-02-19 19:44:00,2026-02,C0117,P003,4,24605.0,0.0,98420.0,98420.0,Web,PAY000443,PromptPay,PAID,2026-02-19 19:47:00,True,False,orders_2026_02.csv
ORD000444,2026-02-12 16:42:00,2026-02,C0030,P030,3,499.0,0.0,1497.0,1497.0,Marketplace,PAY000444,PromptPay,PAID,2026-02-12 17:48:00,True,False,orders_2026_02.csv
ORD000445,2026-02-10 13:38:00,2026-02,C0054,P025,1,24605.0,0.0,24605.0,24605.0,Mobile App,PAY000445,Bank Transfer,PAID,2026-02-10 14:36:00,True,False,orders_2026_02.csv
ORD000446,2026-02-09 12:07:00,2026-02,C0062,P012,1,990.0,0.0,990.0,990.0,Mobile App,PAY000446,Bank Transfer,PAID,2026-02-09 13:35:00,True,False,orders_2026_02.csv
ORD000447,2026-02-24 03:42:00,2026-02,C0085,P024,1,313.95,0.0,313.95,313.95,Mobile App,PAY000447,PromptPay,PAID,2026-02-24 03:49:00,True,False,orders_2026_02.csv
ORD000448,2026-02-15 13:01:00,2026-02,C0096,P004,2,1341.0,0.05,2682.0,2547.9,Web,PAY000448,PromptPay,PAID,2026-02-15 15:20:00,True,False,orders_2026_02.csv
ORD000449,2026-02-27 08:06:00,2026-02,C0038,P031,3,1341.0,0.0,4023.0,4023.0,Web,PAY000449,Credit Card,PAID,2026-02-27 08:23:00,True,False,orders_2026_02.csv
ORD000450,2026-02-08 18:36:00,2026-02,C0037,P011,1,25900.0,0.0,25900.0,25900.0,Marketplace,PAY000450,Credit Card,PAID,2026-02-08 20:03:00,True,False,orders_2026_02.csv
ORD000451,2026-02-15 01:08:00,2026-02,C0028,P032,4,27195.0,0.05,108780.0,103341.0,Marketplace,PAY000451,Bank Transfer,PAID,2026-02-15 03:31:00,True,False,orders_2026_02.csv
ORD000452,2026-02-12 08:11:00,2026-02,C0022,P005,4,299.0,0.0,1196.0,1196.0,Mobile App,PAY000452,Credit Card,PAID,2026-02-12 11:02:00,True,False,orders_2026_02.csv
ORD000453,2026-02-02 03:17:00,2026-02,C0105,P040,3,3990.0,0.05,11970.0,11371.5,Web,PAY000453,PromptPay,PAID,2026-02-02 05:28:00,True,False,orders_2026_02.csv
ORD000454,2026-02-17 21:52:00,2026-02,C0087,P011,1,27195.0,0.05,27195.0,25835.25,Mobile App,PAY000454,Bank Transfer,PAID,2026-02-17 23:01:00,True,False,orders_2026_02.csv
ORD000455,2026-02-16 21:58:00,2026-02,C0052,P022,3,523.95,0.0,1571.85,1571.85,Web,PAY000455,Credit Card,REFUNDED,2026-02-16 22:02:00,False,False,orders_2026_02.csv
ORD000456,2026-02-19 18:32:00,2026-02,C0155,P039,3,990.0,0.1,2970.0,2673.0,Web,PAY000456,Bank Transfer,PAID,2026-02-19 19:21:00,True,False,orders_2026_02.csv
ORD000457,2026-02-10 13:06:00,2026-02,C0164,P032,1,25900.0,0.1,25900.0,23310.0,Marketplace,PAY000457,PromptPay,PAID,2026-02-10 13:18:00,True,False,orders_2026_02.csv
ORD000458,2026-02-12 13:21:00,2026-02,C0097,P040,3,3790.5,0.0,11371.5,11371.5,Web,PAY000458,Bank Transfer,REFUNDED,2026-02-12 14:59:00,False,False,orders_2026_02.csv
ORD000459,2026-02-24 08:54:00,2026-02,C0070,P036,3,299.0,0.1,897.0,807.3,Mobile App,PAY000459,Credit Card,FAILED,2026-02-24 11:23:00,False,False,orders_2026_02.csv
ORD000460,2026-02-17 04:59:00,2026-02,C0040,P011,3,27195.0,0.0,81585.0,81585.0,Mobile App,PAY000460,Bank Transfer,PAID,2026-02-17 05:29:00,True,False,orders_2026_02.csv
ORD000461,2026-02-12 00:01:00,2026-02,C0143,P015,2,299.0,0.1,598.0,538.2,Mobile App,PAY000461,PromptPay,PAID,2026-02-12 01:41:00,True,False,orders_2026_02.csv
ORD000462,2026-02-28 03:21:00,2026-02,C0077,P003,2,25900.0,0.05,51800.0,49210.0,Mobile App,PAY000462,Bank Transfer,PAID,2026-02-28 03:51:00,True,False,orders_2026_02.csv
ORD000463,2026-02-20 13:20:00,2026-02,C0062,P030,4,523.95,0.0,2095.8,2095.8,Marketplace,PAY000463,PromptPay,PAID,2026-02-20 14:06:00,True,False,orders_2026_02.csv
ORD000464,2026-02-21 08:29:00,2026-02,C0161,P017,1,1039.5,0.1,1039.5,935.55,Web,PAY000464,PromptPay,PAID,2026-02-21 09:32:00,True,False,orders_2026_02.csv
ORD000465,2026-02-12 07:50:00,2026-02,C0002,P011,1,27195.0,0.1,27195.0,24475.5,Mobile App,PAY000465,PromptPay,PAID,2026-02-12 09:18:00,True,False,orders_2026_02.csv
ORD000466,2026-02-17 18:53:00,2026-02,C0044,P004,1,1341.0,0.0,1341.0,1341.0,Mobile App,PAY000466,Bank Transfer,PAID,2026-02-17 19:26:00,True,False,orders_2026_02.csv
ORD000467,2026-02-26 11:09:00,2026-02,C0117,P017,4,990.0,0.1,3960.0,3564.0,Mobile App,PAY000467,PromptPay,PAID,2026-02-26 13:26:00,True,False,orders_2026_02.csv
ORD000468,2026-02-15 08:18:00,2026-02,C0125,P008,1,449.1,0.0,449.1,449.1,Mobile App,PAY000468,Credit Card,FAILED,2026-02-15 09:00:00,False,False,orders_2026_02.csv
ORD000469,2026-02-20 23:00:00,2026-02,C0033,P004,4,1415.5,0.05,5662.0,5378.9,Marketplace,PAY000469,Bank Transfer,PAID,2026-02-21 00:18:00,True,False,orders_2026_02.csv
ORD000470,2026-02-21 21:44:00,2026-02,C0076,P004,2,1415.5,0.0,2831.0,2831.0,Mobile App,PAY000470,Credit Card,PAID,2026-02-22 00:16:00,True,False,orders_2026_02.csv
ORD000471,2026-02-13 13:59:00,2026-02,C0068,P032,4,27195.0,0.0,108780.0,108780.0,Web,PAY000471,PromptPay,PAID,2026-02-13 14:43:00,True,False,orders_2026_02.csv
ORD000472,2026-02-06 07:32:00,2026-02,C0155,P017,2,1039.5,0.1,2079.0,1871.1,Mobile App,PAY000472,Credit Card,PAID,2026-02-06 09:03:00,True,False,orders_2026_02.csv
ORD000473,2026-02-06 17:53:00,2026-02,C0059,P005,1,299.0,0.0,299.0,299.0,Marketplace,PAY000473,Credit Card,PAID,2026-02-06 19:42:00,True,False,orders_2026_02.csv
ORD000474,2026-02-05 22:44:00,2026-02,C0008,P019,1,4189.5,0.0,4189.5,4189.5,Web,PAY000474,PromptPay,PAID,2026-02-05 23:58:00,True,False,orders_2026_02.csv
ORD000475,2026-02-15 05:43:00,2026-02,C0085,P018,2,3790.5,0.0,7581.0,7581.0,Web,PAY000475,Credit Card,PAID,2026-02-15 07:58:00,True,False,orders_2026_02.csv
ORD000476,2026-02-10 18:54:00,2026-02,C0006,P018,1,4189.5,0.0,4189.5,4189.5,Mobile App,PAY000476,PromptPay,PAID,2026-02-10 21:18:00,True,False,orders_2026_02.csv
ORD000477,2026-02-28 08:44:00,2026-02,C0092,P031,3,1341.0,0.0,4023.0,4023.0,Marketplace,PAY000477,Credit Card,PAID,2026-02-28 11:14:00,True,False,orders_2026_02.csv
ORD000478,2026-02-18 15:30:00,2026-02,C0097,P038,4,12900.0,0.0,51600.0,51600.0,Web,PAY000478,Credit Card,PAID,2026-02-18 15:59:00,True,False,orders_2026_02.csv
ORD000479,2026-02-22 17:01:00,2026-02,C0013,P009,1,269.1,0.0,269.1,269.1,Mobile App,PAY000479,Credit Card,PAID,2026-02-22 17:26:00,True,False,orders_2026_02.csv
ORD000480,2026-02-16 08:07:00,2026-02,C0029,P018,1,3790.5,0.0,3790.5,3790.5,Mobile App,PAY000480,Credit Card,PAID,2026-02-16 09:11:00,True,False,orders_2026_02.csv
ORD000481,2026-02-25 14:58:00,2026-02,C0052,P034,1,299.0,0.0,299.0,299.0,Web,PAY000481,PromptPay,PAID,2026-02-25 17:06:00,True,False,orders_2026_02.csv
ORD000482,2026-02-28 09:31:00,2026-02,C0036,P038,1,13545.0,0.0,13545.0,13545.0,Web,PAY000482,Credit Card,PAID,2026-02-28 10:00:00,True,False,orders_2026_02.csv
ORD000483,2026-02-04 18:05:00,2026-02,C0010,P037,2,25900.0,0.0,51800.0,51800.0,Marketplace,PAY000483,PromptPay,PAID,2026-02-04 19:05:00,True,False,orders_2026_02.csv
ORD000484,2026-02-01 01:38:00,2026-02,C0048,P016,1,1564.5,0.0,1564.5,1564.5,Marketplace,PAY000484,Bank Transfer,PAID,2026-02-01 02:25:00,True,False,orders_2026_02.csv
ORD000485,2026-02-23 04:34:00,2026-02,C0095,P017,4,891.0,0.0,3564.0,3564.0,Web,PAY000485,PromptPay,PAID,2026-02-23 05:43:00,True,False,orders_2026_02.csv
ORD000486,2026-02-02 16:24:00,2026-02,C0141,P021,2,23310.0,0.0,46620.0,46620.0,Mobile App,PAY000486,Credit Card,FAILED,2026-02-02 17:25:00,False,False,orders_2026_02.csv
ORD000487,2026-02-03 22:11:00,2026-02,C0092,P010,1,990.0,0.0,990.0,990.0,Mobile App,PAY000487,PromptPay,PAID,2026-02-03 23:18:00,True,False,orders_2026_02.csv
ORD000488,2026-02-21 22:27:00,2026-02,C0073,P037,4,27195.0,0.0,108780.0,108780.0,Web,PAY000488,Credit Card,FAILED,2026-02-22 00:35:00,False,False,orders_2026_02.csv
ORD000489,2026-02-21 22:56:00,2026-02,C0103,P010,1,990.0,0.0,990.0,990.0,Web,PAY000489,PromptPay,PAID,2026-02-21 23:12:00,True,False,orders_2026_02.csv
ORD000490,2026-02-05 06:12:00,2026-02,C0067,P028,1,299.0,0.0,299.0,299.0,Web,PAY000490,PromptPay,PAID,2026-02-05 09:10:00,True,False,orders_2026_02.csv
ORD000491,2026-02-03 19:24:00,2026-02,C0090,P026,1,12255.0,0.05,12255.0,11642.25,Web,PAY000491,PromptPay,FAILED,2026-02-03 21:22:00,False,False,orders_2026_02.csv
ORD000492,2026-02-18 23:25:00,2026-02,C0105,P014,1,990.0,0.0,990.0,990.0,Marketplace,PAY000492,PromptPay,PAID,2026-02-19 01:29:00,True,False,orders_2026_02.csv
ORD000493,2026-02-24 06:43:00,2026-02,C0140,P022,4,499.0,0.0,1996.0,1996.0,Web,PAY000493,Bank Transfer,PAID,2026-02-24 08:59:00,True,False,orders_2026_02.csv
ORD000494,2026-02-21 18:46:00,2026-02,C0091,P025,1,24605.0,0.0,24605.0,24605.0,Marketplace,PAY000494,Bank Transfer,PAID,2026-02-21 20:31:00,True,False,orders_2026_02.csv
ORD000495,2026-02-01 10:05:00,2026-02,C0016,P016,2,1490.0,0.05,2980.0,2831.0,Web,PAY000495,Bank Transfer,PAID,2026-02-01 12:28:00,True,False,orders_2026_02.csv
ORD000496,2026-02-08 04:50:00,2026-02,C0007,P022,4,499.0,0.1,1996.0,1796.4,Web,PAY000496,Credit Card,PAID,2026-02-08 06:57:00,True,False,orders_2026_02.csv
ORD000497,2026-02-24 17:26:00,2026-02,C0138,P028,1,269.1,0.1,269.1,242.19,Marketplace,PAY000497,PromptPay,FAILED,2026-02-24 19:35:00,False,False,orders_2026_02.csv
ORD000498,2026-02-06 11:28:00,2026-02,C0047,P003,2,24605.0,0.0,49210.0,49210.0,Marketplace,PAY000498,Credit Card,PAID,2026-02-06 12:55:00,True,False,orders_2026_02.csv
ORD000499,2026-02-07 15:12:00,2026-02,C0157,P024,1,269.1,0.0,269.1,269.1,Mobile App,PAY000499,Credit Card,PAID,2026-02-07 18:08:00,True,False,orders_2026_02.csv
ORD000500,2026-02-12 10:25:00,2026-02,C0106,P031,4,1490.0,0.1,5960.0,5364.0,Web,PAY000500,PromptPay,FAILED,2026-02-12 12:58:00,False,False,orders_2026_02.csv
ORD000501,2026-02-27 02:25:00,2026-02,C0024,P001,1,284.05,0.0,284.05,284.05,Marketplace,PAY000501,Credit Card,PAID,2026-02-27 03:05:00,True,False,orders_2026_02.csv
ORD000502,2026-02-19 12:08:00,2026-02,C0013,P040,1,3591.0,0.1,3591.0,3231.9,Mobile App,PAY000502,PromptPay,PAID,2026-02-19 13:32:00,True,False,orders_2026_02.csv
ORD000503,2026-02-10 11:55:00,2026-02,C0022,P030,4,474.05,0.0,1896.2,1896.2,Mobile App,PAY000503,Credit Card,PAID,2026-02-10 13:59:00,True,False,orders_2026_02.csv
ORD000504,2026-02-18 05:44:00,2026-02,C0091,P005,2,313.95,0.0,627.9,627.9,Mobile App,PAY000504,Bank Transfer,PAID,2026-02-18 08:14:00,True,False,orders_2026_02.csv
ORD000505,2026-02-02 01:42:00,2026-02,C0148,P031,1,1341.0,0.0,1341.0,1341.0,Web,PAY000505,PromptPay,PAID,2026-02-02 04:01:00,True,False,orders_2026_02.csv
ORD000506,2026-02-19 13:26:00,2026-02,C0153,P007,2,27195.0,0.0,54390.0,54390.0,Mobile App,PAY000506,PromptPay,PAID,2026-02-19 15:34:00,True,False,orders_2026_02.csv
ORD000507,2026-02-24 12:52:00,2026-02,C0126,P011,1,25900.0,0.0,25900.0,25900.0,Web,PAY000507,PromptPay,PAID,2026-02-24 12:54:00,True,False,orders_2026_02.csv
ORD000508,2026-02-20 22:36:00,2026-02,C0129,P009,3,299.0,0.0,897.0,897.0,Mobile App,PAY000508,Bank Transfer,PAID,2026-02-21 01:11:00,True,False,orders_2026_02.csv
ORD000509,2026-02-18 03:24:00,2026-02,C0162,P029,4,3591.0,0.0,14364.0,14364.0,Marketplace,PAY000509,PromptPay,PAID,2026-02-18 04:13:00,True,False,orders_2026_02.csv
ORD000510,2026-02-10 22:52:00,2026-02,C0153,P010,4,1039.5,0.0,4158.0,4158.0,Web,PAY000510,PromptPay,PAID,2026-02-10 23:17:00,True,False,orders_2026_02.csv
ORD000511,2026-02-24 16:52:00,2026-02,C0106,P031,1,1490.0,0.1,1490.0,1341.0,Web,PAY000511,Bank Transfer,PAID,2026-02-24 17:18:00,True,False,orders_2026_02.csv
ORD000512,2026-02-10 17:11:00,2026-02,C0036,P017,4,1039.5,0.05,4158.0,3950.1,Mobile App,PAY000512,Credit Card,PAID,2026-02-10 18:03:00,True,False,orders_2026_02.csv
ORD000513,2026-02-25 01:56:00,2026-02,C0012,P022,1,474.05,0.0,474.05,474.05,Web,PAY000513,Bank Transfer,PAID,2026-02-25 02:57:00,True,False,orders_2026_02.csv
ORD000514,2026-02-03 09:09:00,2026-02,C0028,P023,3,313.95,0.05,941.85,894.76,Web,PAY000514,Credit Card,PAID,2026-02-03 10:51:00,True,False,orders_2026_02.csv
ORD000515,2026-02-02 13:51:00,2026-02,C0030,P012,3,990.0,0.1,2970.0,2673.0,Web,PAY000515,Bank Transfer,PAID,2026-02-02 16:29:00,True,False,orders_2026_02.csv
ORD000516,2026-02-11 03:07:00,2026-02,C0047,P002,2,1341.0,0.1,2682.0,2413.8,Mobile App,PAY000516,PromptPay,PAID,2026-02-11 04:55:00,True,False,orders_2026_02.csv
ORD000517,2026-02-01 04:57:00,2026-02,C0029,P003,3,25900.0,0.0,77700.0,77700.0,Marketplace,PAY000517,PromptPay,PAID,2026-02-01 07:07:00,True,False,orders_2026_02.csv
ORD000518,2026-02-05 13:30:00,2026-02,C0110,P015,1,299.0,0.0,299.0,299.0,Marketplace,PAY000518,Credit Card,PAID,2026-02-05 14:49:00,True,False,orders_2026_02.csv
ORD000519,2026-02-26 04:26:00,2026-02,C0012,P033,1,12900.0,0.0,12900.0,12900.0,Mobile App,PAY000519,Bank Transfer,PAID,2026-02-26 06:37:00,True,False,orders_2026_02.csv
ORD000520,2026-02-06 15:46:00,2026-02,C0114,P037,1,23310.0,0.1,23310.0,20979.0,Marketplace,PAY000520,Bank Transfer,PAID,2026-02-06 18:04:00,True,False,orders_2026_02.csv
ORD000521,2026-02-08 11:24:00,2026-02,C0020,P017,1,990.0,0.0,990.0,990.0,Marketplace,PAY000521,PromptPay,PAID,2026-02-08 11:39:00,True,False,orders_2026_02.csv
ORD000522,2026-02-03 16:16:00,2026-02,C0159,P002,2,1490.0,0.1,2980.0,2682.0,Mobile App,PAY000522,Bank Transfer,PAID,2026-02-03 18:43:00,True,False,orders_2026_02.csv
ORD000523,2026-02-13 06:28:00,2026-02,C0077,P032,2,25900.0,0.05,51800.0,49210.0,Marketplace,PAY000523,Bank Transfer,PAID,2026-02-13 07:08:00,True,False,orders_2026_02.csv
ORD000524,2026-02-21 20:40:00,2026-02,C0140,P011,1,25900.0,0.05,25900.0,24605.0,Mobile App,PAY000524,PromptPay,PAID,2026-02-21 21:30:00,True,False,orders_2026_02.csv
ORD000525,2026-02-06 05:17:00,2026-02,C0124,P040,1,3990.0,0.0,3990.0,3990.0,Marketplace,PAY000525,Credit Card,PAID,2026-02-06 07:54:00,True,False,orders_2026_02.csv
ORD000526,2026-02-23 05:53:00,2026-02,C0140,P007,1,25900.0,0.0,25900.0,25900.0,Web,PAY000526,Bank Transfer,PAID,2026-02-23 07:06:00,True,False,orders_2026_02.csv
ORD000527,2026-02-27 01:27:00,2026-02,C0154,P036,3,313.95,0.1,941.85,847.66,Mobile App,PAY000527,Bank Transfer,FAILED,2026-02-27 02:07:00,False,False,orders_2026_02.csv
ORD000528,2026-02-12 17:29:00,2026-02,C0118,P030,2,499.0,0.05,998.0,948.1,Marketplace,PAY000528,Credit Card,PAID,2026-02-12 17:43:00,True,False,orders_2026_02.csv
ORD000529,2026-02-18 00:14:00,2026-02,C0071,P039,2,1039.5,0.05,2079.0,1975.05,Web,PAY000529,Bank Transfer,PAID,2026-02-18 03:14:00,True,False,orders_2026_02.csv
ORD000530,2026-02-06 08:19:00,2026-02,C0023,P036,1,299.0,0.0,299.0,299.0,Marketplace,PAY000530,PromptPay,PAID,2026-02-06 09:06:00,True,False,orders_2026_02.csv
ORD000531,2026-02-28 13:46:00,2026-02,C0009,P035,1,25900.0,0.1,25900.0,23310.0,Marketplace,PAY000531,Bank Transfer,PAID,2026-02-28 15:31:00,True,False,orders_2026_02.csv
ORD000532,2026-02-09 23:58:00,2026-02,C0135,P020,1,499.0,0.0,499.0,499.0,Mobile App,PAY000532,Bank Transfer,FAILED,2026-02-10 02:08:00,False,False,orders_2026_02.csv
ORD000533,2026-02-25 22:30:00,2026-02,C0117,P035,2,25900.0,0.1,51800.0,46620.0,Mobile App,PAY000533,Bank Transfer,PAID,2026-02-26 00:07:00,True,False,orders_2026_02.csv
ORD000534,2026-02-17 15:31:00,2026-02,C0134,P015,1,313.95,0.0,313.95,313.95,Marketplace,PAY000534,Bank Transfer,PAID,2026-02-17 16:22:00,True,False,orders_2026_02.csv
ORD000535,2026-02-05 23:37:00,2026-02,C0068,P018,1,3790.5,0.1,3790.5,3411.45,Mobile App,PAY000535,Credit Card,PAID,2026-02-06 02:27:00,True,False,orders_2026_02.csv
ORD000536,2026-02-03 06:33:00,2026-02,C0015,P013,2,499.0,0.0,998.0,998.0,Mobile App,PAY000536,Credit Card,PAID,2026-02-03 07:43:00,True,False,orders_2026_02.csv
ORD000537,2026-02-16 23:58:00,2026-02,C0073,P031,1,1490.0,0.05,1490.0,1415.5,Web,PAY000537,Credit Card,PAID,2026-02-17 01:55:00,True,False,orders_2026_02.csv
ORD000538,2026-02-20 19:01:00,2026-02,C0133,P015,3,269.1,0.1,807.3,726.57,Mobile App,PAY000538,Bank Transfer,PAID,2026-02-20 20:34:00,True,False,orders_2026_02.csv
ORD000539,2026-02-23 19:29:00,2026-02,C0003,P001,1,284.05,0.0,284.05,284.05,Marketplace,PAY000539,Bank Transfer,PAID,2026-02-23 20:24:00,True,False,orders_2026_02.csv
ORD000540,2026-02-14 08:20:00,2026-02,C0017,P029,1,3790.5,0.1,3790.5,3411.45,Marketplace,PAY000540,Bank Transfer,PAID,2026-02-14 08:44:00,True,False,orders_2026_02.csv
ORD000541,2026-02-10 16:41:00,2026-02,C0094,P030,1,499.0,0.0,499.0,499.0,Web,PAY000541,PromptPay,PAID,2026-02-10 17:08:00,True,False,orders_2026_02.csv
ORD000542,2026-02-15 18:56:00,2026-02,C0030,P021,1,27195.0,0.1,27195.0,24475.5,Marketplace,PAY000542,Bank Transfer,PAID,2026-02-15 21:18:00,True,False,orders_2026_02.csv
ORD000543,2026-02-23 13:02:00,2026-02,C0108,P022,4,449.1,0.0,1796.4,1796.4,Web,PAY000543,PromptPay,PAID,2026-02-23 15:46:00,True,False,orders_2026_02.csv
ORD000544,2026-02-21 01:50:00,2026-02,C0125,P022,1,499.0,0.0,499.0,499.0,Mobile App,PAY000544,Bank Transfer,PAID,2026-02-21 01:59:00,True,False,orders_2026_02.csv
ORD000545,2026-02-15 21:06:00,2026-02,C0148,P010,2,990.0,0.0,1980.0,1980.0,Marketplace,PAY000545,Bank Transfer,PAID,2026-02-15 23:59:00,True,False,orders_2026_02.csv
ORD000546,2026-02-13 10:01:00,2026-02,C0004,P016,1,1415.5,0.0,1415.5,1415.5,Marketplace,PAY000546,Credit Card,PAID,2026-02-13 12:28:00,True,False,orders_2026_02.csv
ORD000547,2026-02-08 07:16:00,2026-02,C0008,P039,1,940.5,0.0,940.5,940.5,Web,PAY000547,PromptPay,PAID,2026-02-08 09:07:00,True,False,orders_2026_02.csv
ORD000548,2026-02-25 01:20:00,2026-02,C0121,P007,1,24605.0,0.0,24605.0,24605.0,Mobile App,PAY000548,Credit Card,PAID,2026-02-25 02:01:00,True,False,orders_2026_02.csv
ORD000549,2026-02-17 10:45:00,2026-02,C0086,P004,2,1490.0,0.0,2980.0,2980.0,Marketplace,PAY000549,PromptPay,FAILED,2026-02-17 12:26:00,False,False,orders_2026_02.csv
ORD000550,2026-02-13 15:12:00,2026-02,C0164,P017,1,990.0,0.0,990.0,990.0,Mobile App,PAY000550,Credit Card,PAID,2026-02-13 16:08:00,True,False,orders_2026_02.csv
ORD000551,2026-02-10 16:42:00,2026-02,C0105,P005,2,313.95,0.1,627.9,565.11,Marketplace,PAY000551,Credit Card,PAID,2026-02-10 17:37:00,True,False,orders_2026_02.csv
ORD000552,2026-02-06 04:25:00,2026-02,C0066,P004,1,1490.0,0.1,1490.0,1341.0,Web,PAY000552,Credit Card,PAID,2026-02-06 04:31:00,True,False,orders_2026_02.csv
